CICLO,CP,LOJA,REGIONAL,UF,CANAL,SKU,PRODUTO,UN DO MATERIAL,CATEGORIA,SUB CATEGORIA,CAMPANHA,MARCA,COLABORE,VOLUME PEDIDO SUGESTÃO,VOLUME PEDIDO COLOCADO,GIRO (%),VOLUME PEDIDO FATURADO,LOCAL
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,95795,NSPA CR PERF DES HID CPO AMEIX/INT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,29,29,40.00%,25,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,95795,NSPA CR PERF DES HID CPO AMEIX/INT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,36,36,46.88%,32,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,95797,REF NSPA CR PERF DES HID CP AM/INT 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,7,7,57.14%,7,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,95797,REF NSPA CR PERF DES HID CP AM/INT 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,3,4,66.67%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,95797,REF NSPA CR PERF DES HID CP AM/INT 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,12,12,27.27%,11,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,95797,REF NSPA CR PERF DES HID CP AM/INT 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,3,3,66.67%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,95797,REF NSPA CR PERF DES HID CP AM/INT 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,7,7,57.14%,7,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,95797,REF NSPA CR PERF DES HID CP AM/INT 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,9,9,25.00%,8,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,95798,NSPA CR PERF DES HID CP AMEIX/INT 180ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,33,33,33.33%,33,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,95798,NSPA CR PERF DES HID CP AMEIX/INT 180ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,19,19,52.63%,19,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,95798,NSPA CR PERF DES HID CP AMEIX/INT 180ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,7,7,57.14%,7,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,95798,NSPA CR PERF DES HID CP AMEIX/INT 180ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,3,3,100.00%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,95798,NSPA CR PERF DES HID CP AMEIX/INT 180ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,25,25,40.00%,25,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,95798,NSPA CR PERF DES HID CP AMEIX/INT 180ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,20,20,10.00%,20,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,95801,NSPA OL GLOR DES HID CPO AMEIX/INT 200ml,BOT,ÓLEOS,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,20,20,35.00%,20,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,95801,NSPA OL GLOR DES HID CPO AMEIX/INT 200ml,BOT,ÓLEOS,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,3,3,66.67%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,95801,NSPA OL GLOR DES HID CPO AMEIX/INT 200ml,BOT,ÓLEOS,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,7,7,85.71%,7,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,95801,NSPA OL GLOR DES HID CPO AMEIX/INT 200ml,BOT,ÓLEOS,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,13,13,23.08%,13,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,95801,NSPA OL GLOR DES HID CPO AMEIX/INT 200ml,BOT,ÓLEOS,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,13,13,7.69%,13,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,95801,NSPA OL GLOR DES HID CPO AMEIX/INT 200ml,BOT,ÓLEOS,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,16,16,31.25%,16,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,95802,NSPA ACUC ESF CPO AMEIX/INT 180g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,3,3,66.67%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,95802,NSPA ACUC ESF CPO AMEIX/INT 180g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,10,10,0.00%,10,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,95802,NSPA ACUC ESF CPO AMEIX/INT 180g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,11,11,18.18%,11,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,95802,NSPA ACUC ESF CPO AMEIX/INT 180g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,9,9,11.11%,9,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,95802,NSPA ACUC ESF CPO AMEIX/INT 180g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,14,14,7.14%,14,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,95802,NSPA ACUC ESF CPO AMEIX/INT 180g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,6,6,16.67%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,95803,NSPA SAB BARRA CP AMEIX/INT 90g,BOT,SABONETE CORPO,CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,42,42,33.33%,42,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,95803,NSPA SAB BARRA CP AMEIX/INT 90g,BOT,SABONETE CORPO,CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,34,34,23.53%,34,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,95803,NSPA SAB BARRA CP AMEIX/INT 90g,BOT,SABONETE CORPO,CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,5,5,100.00%,5,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,95803,NSPA SAB BARRA CP AMEIX/INT 90g,BOT,SABONETE CORPO,CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,33,33,30.30%,33,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,95803,NSPA SAB BARRA CP AMEIX/INT 90g,BOT,SABONETE CORPO,CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,55,55,47.27%,55,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,95803,NSPA SAB BARRA CP AMEIX/INT 90g,BOT,SABONETE CORPO,CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,14,14,50.00%,14,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,96398,HER CODE CR AVELUD DES HID CP CLIMX 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,9,9,0.00%,9,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,96398,HER CODE CR AVELUD DES HID CP CLIMX 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,10,10,0.00%,10,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,96398,HER CODE CR AVELUD DES HID CP CLIMX 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,8,8,0.00%,8,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,96398,HER CODE CR AVELUD DES HID CP CLIMX 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,12,12,0.00%,12,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,96398,HER CODE CR AVELUD DES HID CP CLIMX 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,3,4,0.00%,4,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,96398,HER CODE CR AVELUD DES HID CP CLIMX 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,6,6,0.00%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,96399,HER CODE CR AVELD DES HID CP TOUCH 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,6,6,66.67%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,96399,HER CODE CR AVELD DES HID CP TOUCH 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,6,6,50.00%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,96399,HER CODE CR AVELD DES HID CP TOUCH 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,7,7,42.86%,7,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,96399,HER CODE CR AVELD DES HID CP TOUCH 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,6,6,0.00%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,96399,HER CODE CR AVELD DES HID CP TOUCH 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,8,8,25.00%,8,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,96399,HER CODE CR AVELD DES HID CP TOUCH 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO EXTENSÕES HER CODE,HER CODE,Não,3,4,0.00%,4,INTERIOR
