Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
12/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033890279;MAKE B CORRET LIQ HYAL 140Q 68ml;1,000;40,93;40,93;23,31;0,00;0,00;17,62;43,05;75,59;3,74;96,26;C;;
12/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033890262;MAKE B CORRET LIQ HYAL 120N 68ml;1,000;40,93;40,93;23,31;0,00;0,00;17,62;43,05;75,59;3,74;100,00;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033553570;MALBEC EDP 90ml;1,000;266,68;266,68;57,29;0,00;0,00;209,39;78,52;365,49;6,12;6,12;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483037;FLORATTA DES COL RED V2 75ml;2,000;269,80;134,90;71,04;0,00;0,00;198,76;73,67;279,79;5,81;11,93;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843909;MALBEC DES COL MAGNETIC V3 100ml;1,000;259,90;259,90;62,79;0,00;0,00;197,11;75,84;313,92;5,76;17,68;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033902385;ESTJ MALBEC PAIS/26;1,000;254,67;254,67;87,33;0,00;0,00;167,34;65,71;191,62;4,89;22,57;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843916;MALBEC DES COL GOLD V3 100ml;1,000;214,57;214,57;50,55;0,00;0,00;164,02;76,44;324,47;4,79;27,37;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033497652;UOMINI DES COL V6 100ml;1,000;192,55;192,55;35,53;0,00;0,00;157,02;81,55;441,94;4,59;31,95;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033881352;FLORATTA EDP ROSE SUCREE 75ml;1,000;205,07;205,07;51,58;0,00;0,00;153,49;74,85;297,58;4,48;36,44;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880195;BOTICA 214 EDP DARK MINT V3 90ml;1,000;191,90;191,90;47,88;0,00;0,00;144,02;75,05;300,79;4,21;40,65;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033740437;LINDA DES COL V4 100ml;1,000;219,90;219,90;79,11;0,00;0,00;140,79;64,02;177,97;4,11;44,76;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033492527;COFFEE D/C SEDUC/WOM/FLORIEN/FR V6 100ml;1,000;185,73;185,73;46,73;0,00;0,00;139,00;74,84;297,45;4,06;48,82;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033520299;BOTICOLL PORTINARI D/COL ABSOLUTO 100ml;1,000;174,90;174,90;37,51;0,00;0,00;137,39;78,55;366,28;4,01;52,84;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033222490;FREE DES COL BOTICOLL 100ml V4;1,000;166,64;166,64;59,49;0,00;0,00;107,15;64,30;180,11;3,13;55,97;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033852390;LILY CR ACET DES HID CPO CASHMERE 250g;1,000;133,71;133,71;36,64;0,00;0,00;97,07;72,60;264,93;2,84;58,80;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033842148;EGEO DES COL SPCY VIBE C/CAR 90ml;1,000;151,58;151,58;60,14;0,00;0,00;91,44;60,32;152,05;2,67;61,48;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033524686;BOTIK GEL LIM FAC MIC AC MAN/SAL 50g PRM;4,000;90,05;22,51;0,00;0,00;0,00;90,05;100,00;0,00;2,63;64,11;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033767007;LIZ DES COL 100ml;1,000;125,79;125,79;36,24;0,00;0,00;89,55;71,19;247,10;2,62;66,72;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033520442;CELEBRE DES COL FEM AGORA 100ml;2,000;180,30;90,15;91,78;0,00;0,00;88,52;49,10;96,45;2,59;69,31;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033499601;NSPA DES COL BDY SPLSH ORQ NOIRE 200ml;1,000;95,87;95,87;17,92;0,00;0,00;77,95;81,31;434,99;2,28;71,59;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033872725;NSPA DES COL BDY SPLSH UVA MERLOT 200ml;1,000;95,87;95,87;19,90;0,00;0,00;75,97;79,24;381,76;2,22;73,81;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880829;NSPA LOC DES HID CPO AMEIX/NEG V4 400ml;1,000;89,90;89,90;16,86;0,00;0,00;73,04;81,25;433,21;2,13;75,94;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033528981;ARBO DES COL PURO 100ml;1,000;129,51;129,51;65,41;0,00;0,00;64,10;49,49;98,00;1,87;77,81;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033850983;NSPA OL GLOR DES HID CPO ORQ/NOIRE 200ml;1,000;87,15;87,15;25,02;0,00;0,00;62,13;71,29;248,32;1,82;79,63;A;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033878017;MAKE B BATOM PREENCH HYAL ROSA ROSE 4g;2,000;94,55;47,27;35,42;0,00;0,00;59,13;62,54;166,94;1,73;81,36;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486854;COFFEE LOC HID DES CPO W/SEDUC 200ml V2;1,000;68,36;68,36;13,86;0,00;0,00;54,50;79,72;393,22;1,59;82,95;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033487806;COFFEE DES ANTIT AER WOMAN SEDUC 75g V4;2,000;75,60;37,80;22,66;0,00;0,00;52,94;70,03;233,63;1,55;84,50;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033035304;CAIXA M INST 2021 VERDE ECONOMICA;15,000;50,60;3,37;0,00;0,00;0,00;50,60;100,00;0,00;1,48;85,97;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033512393;CBEM DES COL BDY SPLSH CER/LIV V2 200ml;1,000;67,76;67,76;19,23;0,00;0,00;48,53;71,62;252,37;1,42;87,39;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033836840;DR BOTICA COL POC/AVENTURA 120ml;1,000;65,92;65,92;19,23;0,00;0,00;46,69;70,83;242,80;1,36;88,76;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033498963;CBEM LOC DES HID CPO ROS/ALG V3 200ml;1,000;54,21;54,21;9,38;0,00;0,00;44,83;82,70;477,93;1,31;90,07;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033578825;LILY DES BDY SPR LEAU/LILY BLANC 100ml;1,000;52,90;52,90;8,63;0,00;0,00;44,27;83,69;512,98;1,29;91,36;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033733675;EGEO DES BDY SPR BLUE 100ml V2 PCK;1,000;52,90;52,90;8,98;0,00;0,00;43,92;83,02;489,09;1,28;92,64;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033962938;GLAMOUR LOC DES HID CPO INTENSE 200ml;1,000;52,47;52,47;11,18;0,00;0,00;41,29;78,69;369,32;1,21;93,85;B;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033548798;ESTJ BOTI BABY NINHO V2;1,000;59,90;59,90;19,50;0,00;0,00;40,40;67,45;207,18;1,18;95,03;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033509560;CLASH DES BDY SPR 100ml;1,000;47,61;47,61;8,94;0,00;0,00;38,67;81,22;432,55;1,13;96,16;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033867554;NSPA SAB LIQ PERF ORQ/NOIRE V2 250ml;1,000;52,25;52,25;19,90;0,00;0,00;32,35;61,91;162,56;0,95;97,10;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033842285;GLAMOUR DES BDY SPR 100ml V6 PCK;1,000;52,90;52,90;24,05;0,00;0,00;28,85;54,54;119,96;0,84;97,95;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033830619;CELEBRE LOC DES HID CPO FORC 200ml;1,000;38,61;38,61;15,83;0,00;0,00;22,78;59,00;143,90;0,67;98,61;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033541546;MALBEC DES ANTIT AER ICON 125ml;1,000;39,90;39,90;17,96;0,00;0,00;21,94;54,99;122,16;0,64;99,25;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511310;CBEM DES ANTIT ROL BEIJINHO V3 55ml;1,000;27,42;27,42;7,58;0,00;0,00;19,84;72,36;261,74;0,58;99,83;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511648;CBEM DES ANTIT CR R/ALG V3 80g;1,000;27,92;27,92;10,76;0,00;0,00;17,16;61,46;159,48;0,50;100,34;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033512317;CBEM SAB BARRA CEREJA LIVRE V2 2x80g;1,000;21,12;21,12;7,39;0,00;0,00;13,73;65,01;185,79;0,40;100,74;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033035540;CAIXA G INST 2021 VERDE ECONOMICA;1,000;6,89;6,89;0,00;0,00;0,00;6,89;100,00;0,00;0,20;100,94;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033534111;REF NSPA SAB LIQ CP PERF ORQ/NOIRE 200ml;1,000;0,01;0,01;9,91;0,00;0,00;-9,90;-99000,00;-99,90;-0,29;100,65;C;;
12/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;10,000;0,10;0,01;22,30;0,00;0,00;-22,20;-22200,00;-99,55;-0,65;100,00;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033843879;MALBEC DES COL V6 100ml;4,000;775,64;193,91;165,60;0,00;0,00;610,04;78,65;368,38;23,32;23,32;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033893317;LILY EDP V3 75ml;1,000;319,00;319,00;93,34;0,00;0,00;225,66;70,74;241,76;8,63;31,94;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033839711;LILY DES COL LEAU DE 75ml;1,000;229,90;229,90;42,84;0,00;0,00;187,06;81,37;436,65;7,15;39,09;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033862009;ESTJ CBEM PESSEGURA NAT/25;1,000;144,90;144,90;33,07;0,00;0,00;111,83;77,18;338,16;4,27;43,37;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033506774;CLASH DES COL 100ml;1,000;146,53;146,53;37,81;0,00;0,00;108,72;74,20;287,54;4,16;47,52;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033817566;LINDA DES COL IRRESISTIVEL 100ml;1,000;178,13;178,13;71,94;0,00;0,00;106,19;59,61;147,61;4,06;51,58;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033767007;LIZ DES COL 100ml;1,000;133,81;133,81;36,24;0,00;0,00;97,57;72,92;269,23;3,73;55,31;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033525072;FLORATTA EDP FLEUR ECLIPSE V2 75ml;1,000;194,90;194,90;98,84;0,00;0,00;96,06;49,29;97,19;3,67;58,98;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033483037;FLORATTA DES COL RED V2 75ml;1,000;121,41;121,41;36,07;0,00;0,00;85,34;70,29;236,60;3,26;62,25;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033518029;BOTI BABY COL SOL V2 100ml;1,000;97,90;97,90;16,56;0,00;0,00;81,34;83,08;491,18;3,11;65,36;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033524686;BOTIK GEL LIM FAC MIC AC MAN/SAL 50g PRM;5,000;80,57;16,11;0,00;0,00;0,00;80,57;100,00;0,00;3,08;68,43;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033748938;EGEO DES BDY SPR DOLCE 100ml V8 PCK;2,000;94,17;47,08;17,64;0,00;0,00;76,53;81,27;433,84;2,93;71,36;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033487851;MALBEC DES BDY SPR 100ml V4 PCK;2,000;84,76;42,38;15,50;0,00;0,00;69,26;81,71;446,84;2,65;74,01;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033893669;NSPA DES COL BDY SPLSH ROSAS/SCRT 200ml;1,000;109,90;109,90;42,45;0,00;0,00;67,45;61,37;158,89;2,58;76,59;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033476022;BOTI SUN PR FAC ANTIS ACQ FLD FPS70 40ml;1,000;79,90;79,90;14,87;0,00;0,00;65,03;81,39;437,32;2,49;79,07;A;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033044825;BOTIK LOC HID ANTIOL ACI POL FAC 110ml;1,000;76,96;76,96;19,44;0,00;0,00;57,52;74,74;295,88;2,20;81,27;B;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520251;BOTI BABY SAB LIQ GLIC V2 400ml;1,000;69,90;69,90;13,64;0,00;0,00;56,26;80,49;412,46;2,15;83,42;B;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520183;BOTI BABY SHAMP V2 400ml;1,000;68,90;68,90;14,10;0,00;0,00;54,80;79,54;388,65;2,09;85,52;B;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033859474;HER CODE LOC DES HID CPO CLIMAX 200ml;1,000;63,84;63,84;12,65;0,00;0,00;51,19;80,18;404,66;1,96;87,47;B;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033595174;REF NSPA LOC DES HID CPO AMEIXA 350ml;1,000;61,51;61,51;10,40;0,00;0,00;51,11;83,09;491,44;1,95;89,43;B;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033509560;CLASH DES BDY SPR 100ml;1,000;52,90;52,90;8,62;0,00;0,00;44,28;83,71;513,69;1,69;91,12;B;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033890279;MAKE B CORRET LIQ HYAL 140Q 68ml;1,000;58,32;58,32;14,97;0,00;0,00;43,35;74,33;289,58;1,66;92,77;B;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033756292;INTENSE PO COMPACTO FACIAL 40 5g;1,000;59,84;59,84;16,62;0,00;0,00;43,22;72,23;260,05;1,65;94,43;B;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033863396;MAKE B BAT CREM U/BALLET LAC/BALLET 36g;1,000;59,83;59,83;25,98;0,00;0,00;33,85;56,58;130,29;1,29;95,72;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033583577;CBEM SAB BARRA PESSEGUR/GOST 4x80g;1,000;34,24;34,24;11,62;0,00;0,00;22,62;66,06;194,66;0,86;96,59;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033861668;MAKE B BALM LAB NIGHT MASK LIP/CHRON 9g;1,000;47,85;47,85;28,60;0,00;0,00;19,25;40,23;67,31;0,74;97,32;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033767564;MALBEC SAB BARRA 2x80g;1,000;28,08;28,08;9,41;0,00;0,00;18,67;66,49;198,41;0,71;98,03;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033873210;CBEM SAB LIQ ESF CPO AMORUDA 200ml;1,000;32,09;32,09;13,57;0,00;0,00;18,52;57,71;136,48;0,71;98,74;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033881291;BOTIK SRUM FAC A/P PREENCH AC/H PRM 10ml;1,000;15,76;15,76;0,00;0,00;0,00;15,76;100,00;0,00;0,60;99,35;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033539710;CBEM MASC CAP SCH FEIRA PASTA ABAC 30ml;2,000;21,56;10,78;7,46;0,00;0,00;14,10;65,40;189,01;0,54;99,88;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033909544;GLAMOUR DES COL INTENSE PRM 10ml;1,000;17,15;17,15;6,19;0,00;0,00;10,96;63,91;177,06;0,42;100,30;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894697;BOTIK SRUM FAC ALT/POT AC/HIAL PRM 10ml;1,000;16,19;16,19;7,19;0,00;0,00;9,00;55,59;125,17;0,34;100,65;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033706778;BOTI BABY SAB BARRA LUA 2X85g;1,000;13,95;13,95;10,14;0,00;0,00;3,81;27,31;37,57;0,15;100,79;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520244;REF BOTI BABY SAB LIQ GLIC 350ml;1,000;0,01;0,01;9,60;0,00;0,00;-9,59;-95900,00;-99,90;-0,37;100,43;C;;
12/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;5,000;0,05;0,01;11,20;0,00;0,00;-11,15;-22300,00;-99,55;-0,43;100,00;C;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033903214;ZAAD EDP MONDO V5 95ml;1,000;303,90;303,90;125,83;0,00;0,00;178,07;58,59;141,52;5,87;5,87;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033512430;QUASAR DES COL CLASSIC 100ml;2,000;289,80;144,90;119,56;0,00;0,00;170,24;58,74;142,39;5,61;11,48;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843916;MALBEC DES COL GOLD V3 100ml;1,000;210,52;210,52;50,55;0,00;0,00;159,97;75,99;316,46;5,27;16,75;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033527526;GLAMOUR DES COL SCRT BLACK INTENSE 75ml;1,000;199,90;199,90;43,87;0,00;0,00;156,03;78,05;355,66;5,14;21,89;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033518029;BOTI BABY COL SOL V2 100ml;2,000;182,81;91,40;35,46;0,00;0,00;147,35;80,60;415,54;4,85;26,74;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033899609;ESTJ LILY L EAU AMOR/26;1,000;220,25;220,25;74,06;0,00;0,00;146,19;66,37;197,39;4,82;31,56;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033520299;BOTICOLL PORTINARI D/COL ABSOLUTO 100ml;1,000;174,90;174,90;37,49;0,00;0,00;137,41;78,56;366,52;4,53;36,09;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486342;DREAM DES COL SPLSH AMOR NO AR 200ml V2;2,000;189,85;94,92;53,54;0,00;0,00;136,31;71,80;254,59;4,49;40,58;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843879;MALBEC DES COL V6 100ml;1,000;210,85;210,85;82,58;0,00;0,00;128,27;60,83;155,33;4,23;44,81;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880195;BOTICA 214 EDP DARK MINT V3 90ml;1,000;175,92;175,92;47,84;0,00;0,00;128,08;72,81;267,73;4,22;49,03;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826858;EGEO DES COL BOMB BLACK C/CAR 90ml;1,000;151,16;151,16;28,81;0,00;0,00;122,35;80,94;424,68;4,03;53,06;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483037;FLORATTA DES COL RED V2 75ml;2,000;249,45;124,72;136,84;0,00;0,00;112,61;45,14;82,29;3,71;56,77;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033869909;LIZ DES COL AURA 100ml;1,000;141,09;141,09;33,29;0,00;0,00;107,80;76,41;323,82;3,55;60,32;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033744381;ARBO DES COL 100ml V4;1,000;175,50;175,50;75,37;0,00;0,00;100,13;57,05;132,85;3,30;63,62;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033548798;ESTJ BOTI BABY NINHO V2;3,000;149,73;49,91;58,50;0,00;0,00;91,23;60,93;155,95;3,01;66,62;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033480609;LILY CREM DES HID ACET CPO 250g V8;1,000;149,90;149,90;58,96;0,00;0,00;90,94;60,67;154,24;3,00;69,62;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033896530;EGEO DES COL VANILLA UBESESSION 90ml;1,000;118,55;118,55;29,65;0,00;0,00;88,90;74,99;299,83;2,93;72,55;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033872725;NSPA DES COL BDY SPLSH UVA MERLOT 200ml;1,000;105,05;105,05;19,90;0,00;0,00;85,15;81,06;427,89;2,81;75,35;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033740963;GLAMOUR DES COL 75ml V6;1,000;158,60;158,60;77,11;0,00;0,00;81,49;51,38;105,68;2,68;78,04;A;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033589876;NSPA OL BIF DES HID CPO UVA MERL 200ml;1,000;94,54;94,54;22,83;0,00;0,00;71,71;75,85;314,10;2,36;80,40;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033858484;MAKE B BAS LIQ C/GLYCOL TX 190 V2 30g;1,000;95,50;95,50;29,54;0,00;0,00;65,96;69,07;223,29;2,17;82,58;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033533862;BOTIK PROT SOL FAC FPS 80 AC/HIAL 40ml;1,000;87,90;87,90;26,84;0,00;0,00;61,06;69,47;227,50;2,01;84,59;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033526383;MAKE B MASC CILIO 4K PANORAMIC 10g V2;1,000;79,90;79,90;21,07;0,00;0,00;58,83;73,63;279,21;1,94;86,53;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033481811;LILY OL PERF DES CPO 150ml V11;1,000;72,92;72,92;19,49;0,00;0,00;53,43;73,27;274,14;1,76;88,29;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033521470;DR BOTICA CR PENT POC/TR/NO CACHOS 350ml;1,000;65,83;65,83;14,25;0,00;0,00;51,58;78,35;361,96;1,70;89,99;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033533923;NSPA SAB LIQ PERF ORQUIDEA NOIRE 250ml;1,000;56,69;56,69;19,98;0,00;0,00;36,71;64,76;183,73;1,21;91,20;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033552214;DR BOTICA COL POC/CRIATIV 120ml;1,000;71,64;71,64;38,19;0,00;0,00;33,45;46,69;87,59;1,10;92,30;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033566051;DR BOTICA SHAMP POC ESPUM V3 400ml;1,000;57,51;57,51;25,81;0,00;0,00;31,70;55,12;122,82;1,04;93,34;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033492640;SOPHIE COND 200ml V2;1,000;48,38;48,38;19,43;0,00;0,00;28,95;59,84;149,00;0,95;94,30;B;;
12/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033867653;NSPA LOC DES HID CP FIRM QUINOA V3 400ml;1,000;62,93;62,93;35,36;0,00;0,00;27,57;43,81;77,97;0,91;95,20;C;;
