Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908523;ESTJ CELEBRE MASC SUA FORCA PAIS/26;1,000;89,99;89,99;38,92;0,00;0,00;51,07;56,75;131,22;3,20;79,11;A;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033963997;HER CODE CR AVELD DES HID CP TOUCH 200g;1,000;97,26;97,26;46,81;0,00;0,00;50,45;51,87;107,78;3,16;82,27;B;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033826858;EGEO DES COL BOMB BLACK C/CAR 90ml;1,000;110,42;110,42;61,82;0,00;0,00;48,60;44,01;78,62;3,04;85,32;B;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033539765;UOMINI CREM POS BARBA 100g;1,000;47,90;47,90;9,42;0,00;0,00;38,48;80,33;408,49;2,41;87,73;B;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033909810;NSPA DES COL BDY SPLSH AMEIX/INT 200ml;1,000;80,38;80,38;42,72;0,00;0,00;37,66;46,85;88,16;2,36;90,09;B;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033586011;CBEM LOC DES/H CPO DEL CHOCOLATUDO 200ml;1,000;56,90;56,90;19,37;0,00;0,00;37,53;65,96;193,75;2,35;92,44;B;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033482962;FLORATTA DES COL ROSE BOUQUET 75ml;1,000;106,29;106,29;69,14;0,00;0,00;37,15;34,95;53,73;2,33;94,77;B;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033855643;CBEM SAB BARRA DELEITE V2 4x80g;1,000;38,90;38,90;14,48;0,00;0,00;24,42;62,78;168,65;1,53;96,30;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033595174;REF NSPA LOC DES HID CPO AMEIXA 350ml;1,000;34,34;34,34;10,51;0,00;0,00;23,83;69,39;226,74;1,49;97,79;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033868681;CLASH CR PRE E POS BARBA 150g;1,000;46,90;46,90;28,14;0,00;0,00;18,76;40,00;66,67;1,18;98,97;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033885602;MALBEC DES ANTIT ROLL V10 55ml;1,000;16,81;16,81;5,21;0,00;0,00;11,60;69,01;222,65;0,73;99,69;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894017;CX PRESENTE M BOTI INST/25 VDA;1,000;9,85;9,85;0,00;0,00;0,00;9,85;100,00;0,00;0,62;100,31;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033511662;CBEM SAB BARRA ROSA/ALGODAO V8 2x80g;1,000;16,28;16,28;7,27;0,00;0,00;9,01;55,34;123,93;0,56;100,87;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033889136;CBEM SPR INTIMO CER/FASES 75ml;1,000;22,03;22,03;12,75;0,00;0,80;8,48;38,47;72,78;0,53;101,41;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033493623;MALBEC DES ANTIT AER 75g/125ml V10;1,000;23,72;23,72;18,12;0,00;0,00;5,60;23,61;30,91;0,35;101,76;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894208;REF NSPA LOC DES H CP ORQ/NOIRE V2 350ml;1,000;32,49;32,49;27,57;0,00;0,00;4,92;15,14;17,85;0,31;102,06;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;2,000;0,02;0,01;4,52;0,00;0,00;-4,50;-22500,00;-99,56;-0,28;101,78;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908219;SACOLA P BOTICARIO INST/25;4,000;0,04;0,01;5,24;0,00;0,00;-5,20;-13000,00;-99,24;-0,33;101,46;C;;
18/09/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908226;SACOLA M BOTICARIO INST/25;15,000;0,15;0,01;23,40;0,00;0,00;-23,25;-15500,00;-99,36;-1,46;100,00;C;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033902385;ESTJ MALBEC PAIS/26;1,000;228,90;228,90;120,98;0,00;0,00;107,92;47,15;89,20;13,69;13,69;A;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033744381;ARBO DES COL 100ml V4;1,000;139,90;139,90;38,92;0,00;0,00;100,98;72,18;259,46;12,81;26,49;A;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033909810;NSPA DES COL BDY SPLSH AMEIX/INT 200ml;1,000;92,87;92,87;20,36;0,00;0,00;72,51;78,08;356,14;9,20;35,69;A;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033550838;NEXT COLONIA 75ml;1,000;100,00;100,00;31,70;0,00;0,00;68,30;68,30;215,46;8,66;44,35;A;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033481811;LILY OL PERF DES CPO 150ml V11;1,000;110,00;110,00;48,33;0,00;0,00;61,67;56,06;127,60;7,82;52,17;A;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033589302;ESTJ MA CHERIE 24;1,000;156,90;156,90;99,01;0,00;0,00;57,89;36,90;58,47;7,34;59,52;A;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033512362;CBEM DES COL BDY SPLSH PESSEGUR V2 200ml;1,000;93,77;93,77;36,89;0,00;0,00;56,88;60,66;154,19;7,21;66,73;A;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033499038;CBEM LOC DES HID CPO PESSEGURA V2 200ml;1,000;56,23;56,23;9,11;0,00;0,00;47,12;83,80;517,23;5,98;72,71;A;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033587339;BOTICA 214 EDP SEV/DOR FLOR/FRUT 75ml;2,000;249,95;124,97;204,28;0,00;0,00;45,67;18,27;22,36;5,79;78,50;A;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595174;REF NSPA LOC DES HID CPO AMEIXA 350ml;1,000;69,89;69,89;27,84;0,00;0,00;42,05;60,17;151,04;5,33;83,83;B;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033471447;CBEM DES ANTIT AER PROTECT/BTY 90g/150ml;2,000;75,00;37,50;35,40;0,00;0,00;39,60;52,80;111,86;5,02;88,85;B;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033957989;NSPA CR PERF DES HID CP AMEIX/INT 180ml;1,000;54,88;54,88;25,82;0,00;0,00;29,06;52,95;112,55;3,69;92,54;B;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511655;CBEM SAB BARRA ROSA/ALGODAO 4x80g;1,000;38,00;38,00;13,90;0,00;0,00;24,10;63,42;173,38;3,06;95,60;C;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033842148;EGEO DES COL SPCY VIBE C/CAR 90ml;1,000;82,45;82,45;61,82;0,00;0,00;20,63;25,02;33,37;2,62;98,21;C;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033894222;NSPA LOC DES HID CPO ORQ/NOIRE V2 400ml;1,000;44,95;44,95;35,73;0,00;0,00;9,22;20,51;25,80;1,17;99,38;C;;
18/09/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033894017;CX PRESENTE M BOTI INST/25 VDA;1,000;12,25;12,25;7,37;0,00;0,00;4,88;39,84;66,21;0,62;100,00;C;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033905133;MALBEC DES COL V7 100ml;4,000;641,99;160,50;346,08;0,00;0,00;295,91;46,09;85,50;4,77;4,77;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033744381;ARBO DES COL 100ml V4;4,000;526,64;131,66;301,48;0,00;0,00;225,16;42,75;74,68;3,63;8,40;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033841134;ESTJ FLORATTA BLUE JUMBO REG/21;2,000;410,21;205,10;222,12;0,00;0,00;188,09;45,85;84,68;3,03;11,44;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033583737;FLORATTA DES COL RED BLOSSOM V2 75ml;2,000;229,09;114,54;53,36;0,00;0,00;175,73;76,71;329,33;2,83;14,27;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033491933;COFFEE DES COL UNIQ MAN FOUG/OR 100ml;1,000;215,00;215,00;41,71;0,00;0,00;173,29;80,60;415,46;2,79;17,06;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033767007;LIZ DES COL 100ml;2,000;295,50;147,75;130,14;0,00;0,00;165,36;55,96;127,06;2,67;19,73;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033535187;ELYSEE EDP V2 50ml;1,000;217,71;217,71;60,49;0,00;0,00;157,22;72,22;259,91;2,54;22,27;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033954056;PMPCK LILY DES B/SPR LEAU/LILY BLANC;3,000;208,60;69,53;56,22;0,00;0,00;152,38;73,05;271,04;2,46;24,72;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033878987;BOTICOLL CONNEXION DES COL V3 100ml;3,000;238,96;79,65;89,64;0,00;0,00;149,32;62,49;166,58;2,41;27,13;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033878963;FLORATTA EDP RED PASSION V2 75ml;1,000;192,88;192,88;49,11;0,00;0,00;143,77;74,54;292,75;2,32;29,45;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880775;NSPA LOC DES HID CPO AMEIXA V7 400ml;5,000;282,22;56,44;142,90;0,00;0,00;139,32;49,37;97,49;2,25;31,70;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033492473;COFFEE D/COL SEDUC MAN OR/AMAD V5 100ml;1,000;215,00;215,00;78,99;0,00;0,00;136,01;63,26;172,19;2,19;33,89;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033500222;HER CODE EDP 50ml;2,000;347,52;173,76;221,22;0,00;0,00;126,30;36,34;57,09;2,04;35,93;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033197347;THATY DES COL BOTICOLL 100ML;2,000;174,90;87,45;51,30;0,00;0,00;123,60;70,67;240,94;1,99;37,92;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826865;EGEO DES COL BLUE C/CAR 90ml;1,000;155,87;155,87;32,52;0,00;0,00;123,35;79,14;379,31;1,99;39,91;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033868957;LILY DES COL LEAU/LILY BLANCHE 75ml;1,000;197,53;197,53;87,97;0,00;0,00;109,56;55,46;124,54;1,77;41,68;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595167;REF NSPA LOC DES HID CPO AMEI/NEG 350ml;3,000;142,68;47,56;36,51;0,00;0,00;106,17;74,41;290,80;1,71;43,39;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595556;HER CODE EDP TOUCH 50ml;2,000;308,65;154,32;207,30;0,00;0,00;101,35;32,84;48,89;1,63;45,02;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033892587;QUASAR DES COL ICE V3 100ml;1,000;129,87;129,87;29,99;0,00;0,00;99,88;76,91;333,04;1,61;46,63;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483105;FLORATTA DES COL BLUE V2 75ml;2,000;209,88;104,94;110,52;0,00;0,00;99,36;47,34;89,90;1,60;48,24;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033771837;LIZ CREM DES HID CPO 250g;2,000;126,54;63,27;29,72;0,00;0,00;96,82;76,51;325,77;1,56;49,80;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033482801;NSPA DES COL BDY SPLSH AMEI/NEG 200ml V2;2,000;134,23;67,11;39,72;0,00;0,00;94,51;70,41;237,94;1,52;51,32;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033889242;ESTJ FLORATTA GOLD NAT/25;1,000;143,90;143,90;49,56;0,00;0,00;94,34;65,56;190,36;1,52;52,84;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033946167;CELEBRE DES COL MASC AGORA V2 100ml;3,000;220,59;73,53;127,77;0,00;0,00;92,82;42,08;72,65;1,50;54,34;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033849741;FLORATTA DES COL BLUE CRYSTAL 75ml;1,000;136,55;136,55;46,15;0,00;0,00;90,40;66,20;195,88;1,46;55,80;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033852932;ESTJ HER CODE AMOR/25;2,000;409,23;204,61;320,40;0,00;0,00;88,83;21,71;27,72;1,43;57,23;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033492459;COFFEE D/COL DUO MAN FOUG/AMB V2 100ml;1,000;178,90;178,90;90,32;0,00;0,00;88,58;49,51;98,07;1,43;58,66;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033909537;GLAMOUR DES COL INTENSE 75ml;1,000;159,77;159,77;77,13;0,00;0,00;82,64;51,72;107,14;1,33;59,99;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033490394;ZAAD DES COL BDY SPLSH 200ml;1,000;105,35;105,35;26,02;0,00;0,00;79,33;75,30;304,88;1,28;61,27;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033888955;LIZ DES COL D ESSENCE 100ml;1,000;143,90;143,90;65,08;0,00;0,00;78,82;54,77;121,11;1,27;62,54;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033501250;MALBEC DES BDY SPR ULTRA BLEU 100ml;2,000;95,11;47,55;16,62;0,00;0,00;78,49;82,53;472,26;1,27;63,81;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033856459;BOTICA 214 EDP ARAB/OASIS FOUG/AMB 90ml;1,000;171,75;171,75;97,06;0,00;0,00;74,69;43,49;76,95;1,20;65,01;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033508815;CBEM DES COL BDY SPLSH DELEITE V3 200ml;1,000;93,05;93,05;18,87;0,00;0,00;74,18;79,72;393,11;1,20;66,21;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033902422;ESTJ UOMINI PAIS/26;1,000;160,11;160,11;87,14;0,00;0,00;72,97;45,57;83,74;1,18;67,38;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033581238;BOTICARIO NECESSAIRE NYLON;1,000;82,84;82,84;14,99;0,00;0,00;67,85;81,90;452,64;1,09;68,48;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033966066;BOTIK BALM HID LAB FPS 15 32g;3,000;120,19;40,06;53,94;0,00;0,00;66,25;55,12;122,82;1,07;69,55;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033909810;NSPA DES COL BDY SPLSH AMEIX/INT 200ml;1,000;84,16;84,16;20,36;0,00;0,00;63,80;75,81;313,36;1,03;70,57;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033550838;NEXT COLONIA 75ml;1,000;94,88;94,88;31,37;0,00;0,00;63,51;66,94;202,45;1,02;71,60;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033868681;CLASH CR PRE E POS BARBA 150g;2,000;85,60;42,80;22,20;0,00;0,00;63,40;74,07;285,59;1,02;72,62;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033842148;EGEO DES COL SPCY VIBE C/CAR 90ml;2,000;164,90;82,45;101,84;0,00;0,00;63,06;38,24;61,92;1,02;73,64;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483075;FLORATTA DES COL F/SECRET V3 75ml;1,000;131,50;131,50;68,48;0,00;0,00;63,02;47,92;92,03;1,02;74,65;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033958016;NSPA OL GLOR DES HID CPO AMEIX/INT 200ml;1,000;84,90;84,90;22,63;0,00;0,00;62,27;73,35;275,17;1,00;75,66;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033766666;MEN DES COL GALBE 100ml V2;1,000;130,66;130,66;68,59;0,00;0,00;62,07;47,50;90,49;1,00;76,66;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033594665;LIZ DES COL FLORA 100ml;1,000;121,56;121,56;59,74;0,00;0,00;61,82;50,86;103,48;1,00;77,66;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033479054;BOTICOLL ACQUA FRESCA DES COL 100ml V2;1,000;91,77;91,77;30,39;0,00;0,00;61,38;66,88;201,97;0,99;78,65;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511235;CBEM DES COL BDY SPLSH BOA NOIT V2 200ml;1,000;94,90;94,90;36,52;0,00;0,00;58,38;61,52;159,86;0,94;79,59;A;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033506774;CLASH DES COL 100ml;1,000;127,91;127,91;70,77;0,00;0,00;57,14;44,67;80,74;0,92;80,51;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033854820;FLORATTA DES BDY SPR F/SECRET V2 100ml;2,000;73,40;36,70;16,48;0,00;0,00;56,92;77,55;345,39;0,92;81,43;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033487905;REFIL MALBEC DES BDY SPR REG 100ml PK V5;2,000;69,04;34,52;12,12;0,00;0,00;56,92;82,44;469,64;0,92;82,35;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595174;REF NSPA LOC DES HID CPO AMEIXA 350ml;1,000;63,00;63,00;10,40;0,00;0,00;52,60;83,49;505,77;0,85;83,19;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033740437;LINDA DES COL V4 100ml;1,000;129,27;129,27;78,75;0,00;0,00;50,52;39,08;64,15;0,81;84,01;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033493661;BOTI NECESS PERFUMARIA MASC PU;1,000;67,00;67,00;16,80;0,00;0,00;50,20;74,93;298,81;0,81;84,82;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033581320;CBEM D/COL BDY SPLSH DEL/CHOCOLAT 200ml;2,000;113,94;56,97;63,78;0,00;0,00;50,16;44,02;78,65;0,81;85,63;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033598236;NSPA CR PERF DES CPO ORQ/LUMIER 400ml;1,000;84,02;84,02;35,36;0,00;0,00;48,66;57,91;137,61;0,78;86,41;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033854233;NSPA OL CREM CPO ROSAS SECRETAS 175g;1,000;80,00;80,00;31,39;0,00;0,00;48,61;60,76;154,86;0,78;87,19;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033851249;CBEM LOC DES HID CPO DELEITE V3 400ml;1,000;77,36;77,36;28,85;0,00;0,00;48,51;62,71;168,15;0,78;87,98;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033498864;REF CBEM LOC DES HID CPO L/MEL V6 350ml;1,000;56,62;56,62;11,64;0,00;0,00;44,98;79,44;386,43;0,73;88,70;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033837564;COFFEE DES COL WOMAN LUCKY 100ML;1,000;130,81;130,81;90,76;0,00;0,00;40,05;30,62;44,13;0,65;89,35;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033909957;CBEM SAB LIQ CPO 2/1 CER/FASES 200ml;2,000;56,59;28,29;17,46;0,00;0,00;39,13;69,15;224,11;0,63;89,98;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033856718;CBEM LOC DES HID CPO CER/FAS 400ml;1,000;53,03;53,03;15,80;0,00;0,00;37,23;70,21;235,63;0,60;90,58;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486458;ELYSEE CR HID DES CPO NUIT 250g V2;1,000;93,30;93,30;56,31;0,00;0,00;36,99;39,65;65,69;0,60;91,18;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033867554;NSPA SAB LIQ PERF ORQ/NOIRE V2 250ml;1,000;56,61;56,61;19,90;0,00;0,00;36,71;64,85;184,47;0,59;91,77;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033598762;BOTIK CR MULTIREP FAC CIC/PANT/CER 30g;1,000;54,13;54,13;19,09;0,00;0,00;35,04;64,73;183,55;0,57;92,33;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033589852;NSPA SAB LIQ CPO PERF UVA MERLOT 250ml;1,000;55,98;55,98;21,02;0,00;0,00;34,96;62,45;166,32;0,56;92,90;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033538355;HER CODE LOC DES HID CPO 200ml;1,000;57,76;57,76;23,48;0,00;0,00;34,28;59,35;146,00;0,55;93,45;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033566952;CBEM LOC DES HID CPO BOB ESPONJA 200ml;1,000;52,28;52,28;19,65;0,00;0,00;32,63;62,41;166,06;0,53;93,98;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486533;ELYSEE DES ANTIT AEROSSOL 75g V3;2,000;53,01;26,50;23,14;0,00;0,00;29,87;56,35;129,08;0,48;94,46;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033957972;REF NSPA CR PERF DES HID CP AM/INT 350ml;1,000;57,73;57,73;28,35;0,00;0,00;29,38;50,89;103,63;0,47;94,93;B;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511662;CBEM SAB BARRA ROSA/ALGODAO V8 2x80g;3,000;49,15;16,38;21,63;0,00;0,00;27,52;55,99;127,23;0,44;95,38;C;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033583577;CBEM SAB BARRA PESSEGUR/GOST 4x80g;1,000;38,90;38,90;11,87;0,00;0,00;27,03;69,49;227,72;0,44;95,81;C;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033534593;BOTIK PR SOL FAC FPS 80 AC/HIAL PRM 10ml;1,000;33,66;33,66;6,73;0,00;0,00;26,93;80,01;400,15;0,43;96,25;C;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033945368;BOTIK GEL CONC LIMP FAC AC/GLIC V3 150g;1,000;41,67;41,67;15,67;0,00;0,00;26,00;62,40;165,92;0,42;96,66;C;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033509560;CLASH DES BDY SPR 100ml;1,000;49,85;49,85;24,05;0,00;0,00;25,80;51,76;107,28;0,42;97,08;C;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033564477;CBEM SAB LIQ CPO BOB ESPONJA 250ml;1,000;46,16;46,16;21,17;0,00;0,00;24,99;54,14;118,04;0,40;97,48;C;;
18/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033482818;NSPA LOC DES HID CPO AMEI/NEG 400ml V3;1,000;59,62;59,62;35,37;0,00;0,00;24,25;40,67;68,56;0,39;97,87;C;;
