CICLO,CP,LOJA,REGIONAL,UF,CANAL,SKU,PRODUTO,UN DO MATERIAL,CATEGORIA,SUB CATEGORIA,CAMPANHA,MARCA,COLABORE,VOLUME PEDIDO SUGESTÃO,VOLUME PEDIDO COLOCADO,GIRO (%),VOLUME PEDIDO FATURADO,LOCAL
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89027,"MAKE B CORRET LIQ HYAL 140Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89027,"MAKE B CORRET LIQ HYAL 140Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89027,"MAKE B CORRET LIQ HYAL 140Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89028,"MAKE B CORRET LIQ HYAL 170Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,4,4,50.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89028,"MAKE B CORRET LIQ HYAL 170Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89028,"MAKE B CORRET LIQ HYAL 170Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89028,"MAKE B CORRET LIQ HYAL 170Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89028,"MAKE B CORRET LIQ HYAL 170Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,4,4,75.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89028,"MAKE B CORRET LIQ HYAL 170Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89029,"MAKE B CORRET LIQ HYAL 210Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89029,"MAKE B CORRET LIQ HYAL 210Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89029,"MAKE B CORRET LIQ HYAL 210Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89029,"MAKE B CORRET LIQ HYAL 210Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89029,"MAKE B CORRET LIQ HYAL 210Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89029,"MAKE B CORRET LIQ HYAL 210Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89030,"MAKE B CORRET LIQ HYAL 225N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89030,"MAKE B CORRET LIQ HYAL 225N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89030,"MAKE B CORRET LIQ HYAL 225N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89030,"MAKE B CORRET LIQ HYAL 225N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89030,"MAKE B CORRET LIQ HYAL 225N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89030,"MAKE B CORRET LIQ HYAL 225N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89031,"MAKE B CORRET LIQ HYAL 260N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89031,"MAKE B CORRET LIQ HYAL 260N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89031,"MAKE B CORRET LIQ HYAL 260N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89031,"MAKE B CORRET LIQ HYAL 260N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89031,"MAKE B CORRET LIQ HYAL 260N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89031,"MAKE B CORRET LIQ HYAL 260N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89032,"MAKE B CORRET LIQ HYAL 275N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89032,"MAKE B CORRET LIQ HYAL 275N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89032,"MAKE B CORRET LIQ HYAL 275N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89032,"MAKE B CORRET LIQ HYAL 275N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89032,"MAKE B CORRET LIQ HYAL 275N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89032,"MAKE B CORRET LIQ HYAL 275N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89033,"MAKE B CORRET LIQ HYAL 290N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89033,"MAKE B CORRET LIQ HYAL 290N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89033,"MAKE B CORRET LIQ HYAL 290N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89033,"MAKE B CORRET LIQ HYAL 290N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89033,"MAKE B CORRET LIQ HYAL 290N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89033,"MAKE B CORRET LIQ HYAL 290N 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89067,MAKE B BASE LIQ HYALURONIC 250Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89067,MAKE B BASE LIQ HYALURONIC 250Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89067,MAKE B BASE LIQ HYALURONIC 250Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89067,MAKE B BASE LIQ HYALURONIC 250Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89067,MAKE B BASE LIQ HYALURONIC 250Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89067,MAKE B BASE LIQ HYALURONIC 250Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89068,MAKE B BASE LIQ HYALURONIC 260N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89068,MAKE B BASE LIQ HYALURONIC 260N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89068,MAKE B BASE LIQ HYALURONIC 260N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89068,MAKE B BASE LIQ HYALURONIC 260N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89068,MAKE B BASE LIQ HYALURONIC 260N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89068,MAKE B BASE LIQ HYALURONIC 260N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89069,MAKE B BASE LIQ HYALURONIC 270Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89069,MAKE B BASE LIQ HYALURONIC 270Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89069,MAKE B BASE LIQ HYALURONIC 270Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89069,MAKE B BASE LIQ HYALURONIC 270Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89069,MAKE B BASE LIQ HYALURONIC 270Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89069,MAKE B BASE LIQ HYALURONIC 270Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89070,MAKE B BASE LIQ HYALURONIC 275N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89070,MAKE B BASE LIQ HYALURONIC 275N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89070,MAKE B BASE LIQ HYALURONIC 275N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89070,MAKE B BASE LIQ HYALURONIC 275N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89070,MAKE B BASE LIQ HYALURONIC 275N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89070,MAKE B BASE LIQ HYALURONIC 275N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89071,MAKE B BASE LIQ HYALURONIC 285N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89071,MAKE B BASE LIQ HYALURONIC 285N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89071,MAKE B BASE LIQ HYALURONIC 285N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89071,MAKE B BASE LIQ HYALURONIC 285N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89071,MAKE B BASE LIQ HYALURONIC 285N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89071,MAKE B BASE LIQ HYALURONIC 285N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89073,MAKE B BASE LIQ HYALURONIC 290N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89073,MAKE B BASE LIQ HYALURONIC 290N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89073,MAKE B BASE LIQ HYALURONIC 290N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89073,MAKE B BASE LIQ HYALURONIC 290N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89073,MAKE B BASE LIQ HYALURONIC 290N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89073,MAKE B BASE LIQ HYALURONIC 290N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89074,MAKE B BASE LIQ HYALURONIC 300Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89074,MAKE B BASE LIQ HYALURONIC 300Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89074,MAKE B BASE LIQ HYALURONIC 300Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,1,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89074,MAKE B BASE LIQ HYALURONIC 300Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89074,MAKE B BASE LIQ HYALURONIC 300Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89074,MAKE B BASE LIQ HYALURONIC 300Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89075,MAKE B BASE LIQ HYALURONIC 330Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89075,MAKE B BASE LIQ HYALURONIC 330Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,1,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89075,MAKE B BASE LIQ HYALURONIC 330Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89075,MAKE B BASE LIQ HYALURONIC 330Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89075,MAKE B BASE LIQ HYALURONIC 330Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89075,MAKE B BASE LIQ HYALURONIC 330Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89076,MAKE B BASE LIQ HYALURONIC 340Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,1,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89076,MAKE B BASE LIQ HYALURONIC 340Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89076,MAKE B BASE LIQ HYALURONIC 340Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89076,MAKE B BASE LIQ HYALURONIC 340Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
